time,lasttime,lat,lng,speed,course,altitude,comment,,ascent_velocity(MPH),temp_pres_process,pres_process,temp,pres,vent_sp
2021-05-12 19:04:30,2021-05-12 19:04:30,32.46267,-110.207,13,2,21052.84, StrTrk 326 9 1.64V 23C 4895Pa ,,0.1934599994, 23C 4895Pa , 4895Pa ,296,4895,0
2021-05-12 19:05:30,2021-05-12 19:05:30,32.46483,-110.20717,15,349,21026.02, StrTrk 327 9 1.64V 23C 4916Pa ,,-0.303959999, 23C 4916Pa , 4916Pa ,296,4916,0
2021-05-12 19:06:30,2021-05-12 19:06:30,32.46717,-110.20767,13,2,21033.94, StrTrk 328 9 1.63V 23C 4907Pa ,,0.08976000065, 23C 4907Pa , 4907Pa ,296,4907,0
2021-05-12 19:07:30,2021-05-12 19:07:30,32.46917,-110.20717,11,15,21045.83, StrTrk 329 9 1.64V 23C 4901Pa ,,0.1347533329, 23C 4901Pa , 4901Pa ,296,4901,0
2021-05-12 19:08:30,2021-05-12 19:08:30,32.471,-110.20683,11,5,21039.73, StrTrk 330 9 1.64V 24C 4907Pa ,,-0.06913333311, 24C 4907Pa , 4907Pa ,297,4907,0
2021-05-12 19:09:30,2021-05-12 19:09:30,32.47283,-110.2065,11,12,21039.73, StrTrk 331 9 1.64V 24C 4905Pa ,,0, 24C 4905Pa , 4905Pa ,297,4905,0
2021-05-12 19:10:30,2021-05-12 19:10:30,32.47467,-110.206,11,5,21023.88, StrTrk 332 9 1.64V 24C 4919Pa ,,-0.1796333327, 24C 4919Pa , 4919Pa ,297,4919,0
2021-05-12 19:11:30,2021-05-12 19:11:30,32.47633,-110.2055,13,26,21051.01, StrTrk 333 9 1.63V 24C 4897Pa ,,0.3074733323, 24C 4897Pa , 4897Pa ,297,4897,0
2021-05-12 19:12:30,2021-05-12 19:12:30,32.47817,-110.20417,11,28,21042.78, StrTrk 334 9 1.64V 24C 4901Pa ,,-0.09327333401, 24C 4901Pa , 4901Pa ,297,4901,0
2021-05-12 19:13:30,2021-05-12 19:13:30,32.47983,-110.20317,13,22,21048.88, StrTrk 335 9 1.65V 24C 4890Pa ,,0.06913333311, 24C 4890Pa , 4890Pa ,297,4890,0
2021-05-12 19:14:30,2021-05-12 19:14:30,32.48117,-110.20167,13,50,21069.91, StrTrk 336 9 1.64V 24C 4886Pa ,,0.2383399992, 24C 4886Pa , 4886Pa ,297,4886,0
2021-05-12 19:16:30,2021-05-12 19:16:30,32.48433,-110.19867,13,31,21058.94, StrTrk 338 9 1.64V 24C 4887Pa ,,-0.06216333346, 24C 4887Pa , 4887Pa ,297,4887,0
2021-05-12 19:17:30,2021-05-12 19:17:30,32.48567,-110.19717,11,58,21073.87, StrTrk 339 9 1.64V 24C 4884Pa ,,0.1692066661, 24C 4884Pa , 4884Pa ,297,4884,0
2021-05-12 19:18:30,2021-05-12 19:18:30,32.487,-110.19533,13,35,21031.81, StrTrk 340 9 1.64V 24C 4919Pa ,,-0.4766799984, 24C 4919Pa , 4919Pa ,297,4919,0
2021-05-12 19:19:30,2021-05-12 19:19:30,32.48867,-110.194,11,38,21040.95, StrTrk 341 9 1.65V 24C 4908Pa ,,0.1035866674, 24C 4908Pa , 4908Pa ,297,4908,0
2021-05-12 19:20:30,2021-05-12 19:20:30,32.48983,-110.19217,15,50,21052.84, StrTrk 342 9 1.64V 24C 4897Pa ,,0.1347533329, 24C 4897Pa , 4897Pa ,297,4897,0
2021-05-12 19:21:30,2021-05-12 19:21:30,32.4915,-110.1905,13,34,21041.87, StrTrk 343 9 1.64V 25C 4911Pa ,,-0.1243266663, 25C 4911Pa , 4911Pa ,298,4911,0
2021-05-12 19:22:30,2021-05-12 19:22:30,32.493,-110.189,13,44,21066.86, StrTrk 344 9 1.64V 25C 4882Pa ,,0.283220002, 25C 4882Pa , 4882Pa ,298,4882,0
2021-05-12 19:23:30,2021-05-12 19:23:30,32.49467,-110.18733,13,40,21044.92, StrTrk 345 9 1.64V 24C 4903Pa ,,-0.2486533325, 24C 4903Pa , 4903Pa ,297,4903,0
2021-05-12 19:24:30,2021-05-12 19:24:30,32.49633,-110.18567,13,42,21051.93, StrTrk 346 9 1.64V 24C 4903Pa ,,0.07944666641, 24C 4903Pa , 4903Pa ,297,4903,0
2021-05-12 19:25:30,2021-05-12 19:25:30,32.4975,-110.18367,15,51,21054.97, StrTrk 347 9 1.64V 24C 4898Pa ,,0.03445333358, 24C 4898Pa , 4898Pa ,297,4898,0
2021-05-12 19:26:30,2021-05-12 19:26:30,32.49917,-110.18217,13,31,21044.92, StrTrk 348 9 1.64V 24C 4906Pa ,,-0.1138999996, 24C 4906Pa , 4906Pa ,297,4906,0
2021-05-12 19:27:30,2021-05-12 19:27:30,32.50083,-110.18033,13,57,21084.84, StrTrk 349 9 1.65V 25C 4880Pa ,,0.4524266652, 25C 4880Pa , 4880Pa ,298,4880,0
2021-05-12 19:28:30,2021-05-12 19:28:30,32.50233,-110.17833,15,39,21039.73, StrTrk 350 9 1.64V 25C 4907Pa ,,-0.5112466704, 25C 4907Pa , 4907Pa ,298,4907,0
2021-05-12 19:29:30,2021-05-12 19:29:30,32.50433,-110.17667,15,37,21048.88, StrTrk 351 9 1.65V 25C 4908Pa ,,0.1036999997, 25C 4908Pa , 4908Pa ,298,4908,0
2021-05-12 19:30:30,2021-05-12 19:30:30,32.50567,-110.1745,15,61,21073.87, StrTrk 352 9 1.65V 25C 4885Pa ,,0.2832199991, 25C 4885Pa , 4885Pa ,298,4885,0
2021-05-12 19:31:30,2021-05-12 19:31:30,32.50717,-110.17267,15,37,21051.01, StrTrk 353 9 1.65V 25C 4909Pa ,,-0.2590799992, 25C 4909Pa , 4909Pa ,298,4909,0
2021-05-12 19:32:30,2021-05-12 19:32:30,32.50883,-110.17083,13,47,21083.93, StrTrk 354 9 1.64V 25C 4882Pa ,,0.373093336, 25C 4882Pa , 4882Pa ,298,4882,0
2021-05-12 19:33:30,2021-05-12 19:33:30,32.51,-110.16867,15,55,21084.84, StrTrk 355 9 1.65V 25C 4880Pa ,,0.0103133333, 25C 4880Pa , 4880Pa ,298,4880,0
2021-05-12 19:34:30,2021-05-12 19:34:30,32.51167,-110.16683,15,36,21044.92, StrTrk 356 9 1.65V 25C 4911Pa ,,-0.4524266652, 25C 4911Pa , 4911Pa ,298,4911,0
2021-05-12 19:35:30,2021-05-12 19:35:30,32.51333,-110.16517,15,42,21062.9, StrTrk 357 9 1.65V 25C 4896Pa ,,0.2037733348, 25C 4896Pa , 4896Pa ,298,4896,0
2021-05-12 19:36:30,2021-05-12 19:36:30,32.51467,-110.16317,15,58,21096.73, StrTrk 358 9 1.64V 25C 4878Pa ,,0.3834066654, 25C 4878Pa , 4878Pa ,298,4878,0
2021-05-12 19:37:30,2021-05-12 19:37:30,32.51583,-110.1605,17,72,21104.96, StrTrk 359 9 1.64V 25C 4861Pa ,,0.09327333303, 25C 4861Pa , 4861Pa ,298,4861,0
2021-05-12 19:38:30,2021-05-12 19:38:30,32.51683,-110.1575,20,61,21136.97, StrTrk 360 9 1.64V 25C 4840Pa ,,0.3627800026, 25C 4840Pa , 4840Pa ,298,4840,0
2021-05-12 19:39:30,2021-05-12 19:39:30,32.518,-110.15417,17,63,21079.97, StrTrk 361 9 1.64V 25C 4881Pa ,,-0.6459999979, 25C 4881Pa , 4881Pa ,298,4881,0
2021-05-12 19:40:30,2021-05-12 19:40:30,32.5195,-110.15183,15,42,21053.76, StrTrk 362 9 1.65V 25C 4904Pa ,,-0.2970466657, 25C 4904Pa , 4904Pa ,298,4904,0
2021-05-12 19:41:30,2021-05-12 19:41:30,32.52117,-110.14967,17,56,21096.73, StrTrk 363 9 1.64V 25C 4875Pa ,,0.4869933368, 25C 4875Pa , 4875Pa ,298,4875,0
2021-05-12 19:42:30,2021-05-12 19:42:30,32.52233,-110.14733,15,52,21067.78, StrTrk 364 9 1.64V 25C 4896Pa ,,-0.3280999989, 25C 4896Pa , 4896Pa ,298,4896,0
2021-05-12 19:43:30,2021-05-12 19:43:30,32.52433,-110.14533,17,38,21051.93, StrTrk 365 9 1.64V 26C 4911Pa ,,-0.1796333327, 26C 4911Pa , 4911Pa ,299,4911,0
2021-05-12 19:44:30,2021-05-12 19:44:30,32.526,-110.14317,17,56,21083.93, StrTrk 366 9 1.65V 26C 4880Pa ,,0.3626666693, 26C 4880Pa , 4880Pa ,299,4880,0
2021-05-12 19:45:30,2021-05-12 19:45:30,32.52733,-110.14067,15,47,21066.86, StrTrk 367 9 1.64V 25C 4894Pa ,,-0.1934599994, 25C 4894Pa , 4894Pa ,298,4894,0
2021-05-12 19:46:30,2021-05-12 19:46:30,32.52933,-110.13867,17,38,21062.9, StrTrk 368 9 1.64V 25C 4900Pa ,,-0.04487999985, 25C 4900Pa , 4900Pa ,298,4900,0
2021-05-12 19:47:30,2021-05-12 19:47:30,32.53117,-110.1365,19,54,21099.78, StrTrk 369 9 1.64V 26C 4867Pa ,,0.417973332, 26C 4867Pa , 4867Pa ,299,4867,0
2021-05-12 19:48:30,2021-05-12 19:48:30,32.53283,-110.13367,17,53,21086.98, StrTrk 370 9 1.65V 26C 4889Pa ,,-0.1450666677, 26C 4889Pa , 4889Pa ,299,4889,0
2021-05-12 19:49:30,2021-05-12 19:49:30,32.53483,-110.1315,20,37,21055.89, StrTrk 371 9 1.64V 26C 4913Pa ,,-0.3523533322, 26C 4913Pa , 4913Pa ,299,4913,0
2021-05-12 19:50:30,2021-05-12 19:50:30,32.53717,-110.12933,19,41,21069.91, StrTrk 372 9 1.64V 26C 4898Pa ,,0.1588933328, 26C 4898Pa , 4898Pa ,299,4898,0
2021-05-12 19:51:30,2021-05-12 19:51:30,32.539,-110.12667,19,55,21071.74, StrTrk 373 9 1.64V 26C 4903Pa ,,0.02074000015, 26C 4903Pa , 4903Pa ,299,4903,0
2021-05-12 19:52:30,2021-05-12 19:52:30,32.54083,-110.12417,20,42,21026.93, StrTrk 374 9 1.65V 27C 4935Pa ,,-0.507846665, 27C 4935Pa , 4935Pa ,300,4935,0
2021-05-12 19:53:30,2021-05-12 19:53:30,32.54333,-110.12183,20,39,21031.81, StrTrk 375 9 1.65V 26C 4928Pa ,,0.05530666649, 26C 4928Pa , 4928Pa ,299,4928,0
2021-05-12 19:54:30,2021-05-12 19:54:30,32.54533,-110.11933,19,54,21058.94, StrTrk 376 9 1.64V 26C 4909Pa ,,0.3074733356, 26C 4909Pa , 4909Pa ,299,4909,0
2021-05-12 19:55:30,2021-05-12 19:55:30,32.54733,-110.11683,20,33,21029.98, StrTrk 377 9 1.65V 26C 4932Pa ,,-0.3282133323, 26C 4932Pa , 4932Pa ,299,4932,0
2021-05-12 19:56:30,2021-05-12 19:56:30,32.55017,-110.11483,19,33,21041.87, StrTrk 378 9 1.65V 26C 4921Pa ,,0.1347533329, 26C 4921Pa , 4921Pa ,299,4921,0
2021-05-12 19:57:30,2021-05-12 19:57:30,32.55233,-110.11233,19,45,21063.81, StrTrk 379 9 1.65V 26C 4914Pa ,,0.2486533351, 26C 4914Pa , 4914Pa ,299,4914,0
2021-05-12 19:58:30,2021-05-12 19:58:30,32.55483,-110.11,20,30,21008.95, StrTrk 380 9 1.64V 26C 4945Pa ,,-0.6217466646, 26C 4945Pa , 4945Pa ,299,4945,0
2021-05-12 19:59:30,2021-05-12 19:59:30,32.55767,-110.108,19,33,21031.81, StrTrk 381 9 1.65V 26C 4917Pa ,,0.2590799992, 26C 4917Pa , 4917Pa ,299,4917,0
2021-05-12 20:00:30,2021-05-12 20:00:30,32.55983,-110.10567,19,45,21039.73, StrTrk 382 9 1.65V 26C 4916Pa ,,0.08975999971, 26C 4916Pa , 4916Pa ,299,4916,0
2021-05-12 20:01:30,2021-05-12 20:01:30,32.5625,-110.1035,22,31,21002.85, StrTrk 383 9 1.65V 26C 4945Pa ,,-0.4179733364, 26C 4945Pa , 4945Pa ,299,4945,0
2021-05-12 20:02:30,2021-05-12 20:02:30,32.56517,-110.10133,20,37,21012.91, StrTrk 384 9 1.65V 26C 4943Pa ,,0.114013333, 26C 4943Pa , 4943Pa ,299,4943,0
2021-05-12 20:03:30,2021-05-12 20:03:30,32.56767,-110.09917,20,35,20999.81, StrTrk 385 9 1.65V 26C 4953Pa ,,-0.1484666662, 26C 4953Pa , 4953Pa ,299,4953,0
2021-05-12 20:04:30,2021-05-12 20:04:30,32.57033,-110.09717,20,30,20999.81, StrTrk 386 9 1.64V 26C 4953Pa ,,0, 26C 4953Pa , 4953Pa ,299,4953,0
2021-05-12 20:05:30,2021-05-12 20:05:30,32.57233,-110.09517,17,47,21029.98, StrTrk 387 9 1.65V 26C 4930Pa ,,0.3419266656, 26C 4930Pa , 4930Pa ,299,4930,0
2021-05-12 20:06:30,2021-05-12 20:06:30,32.574,-110.09283,19,46,21012, StrTrk 388 9 1.65V 26C 4941Pa ,,-0.2037733327, 26C 4941Pa , 4941Pa ,299,4941,0
2021-05-12 20:07:30,2021-05-12 20:07:30,32.57633,-110.09067,19,37,20990.97, StrTrk 389 9 1.64V 26C 4959Pa ,,-0.2383400017, 26C 4959Pa , 4959Pa ,299,4959,0
2021-05-12 20:08:30,2021-05-12 20:08:30,32.57867,-110.0885,19,44,21008.95, StrTrk 390 9 1.64V 27C 4941Pa ,,0.2037733327, 27C 4941Pa , 4941Pa ,300,4941,0
2021-05-12 20:09:30,2021-05-12 20:09:30,32.58083,-110.08617,19,38,20975.73, StrTrk 391 9 1.64V 27C 4970Pa ,,-0.3764933321, 27C 4970Pa , 4970Pa ,300,4970,0
2021-05-12 20:10:30,2021-05-12 20:10:30,32.58333,-110.08383,20,38,20988.83, StrTrk 392 9 1.64V 27C 4961Pa ,,0.1484666677, 27C 4961Pa , 4961Pa ,300,4961,0
2021-05-12 20:11:30,2021-05-12 20:11:30,32.58533,-110.0815,17,40,20983.96, StrTrk 393 9 1.65V 27C 4963Pa ,,-0.05519333315, 27C 4963Pa , 4963Pa ,300,4963,0
